date,year,month,day,7321002
01-04-2012,2012,4,1,47.84175997
01-05-2012,2012,5,1,334.1999474
01-06-2012,2012,6,1,432.4493933
01-07-2012,2012,7,1,54.59608587
01-08-2012,2012,8,1,127.5029679
01-09-2012,2012,9,1,14.40792793
01-10-2012,2012,10,1,120.8884987
01-11-2012,2012,11,1,19.19702923
01-12-2012,2012,12,1,211.3466991
01-01-2013,2013,1,1,9.497620931
01-02-2013,2013,2,1,66.62298528
01-03-2013,2013,3,1,5.23042823
01-04-2013,2013,4,1,30.56954166
01-05-2013,2013,5,1,284.9433736
01-06-2013,2013,6,1,154.5403197
01-07-2013,2013,7,1,220.4886556
01-08-2013,2013,8,1,164.2123717
01-09-2013,2013,9,1,145.4525178
01-10-2013,2013,10,1,45.9287714
01-11-2013,2013,11,1,16.63335106
01-12-2013,2013,12,1,1.025013301
01-01-2014,2014,1,1,10.46724038
01-02-2014,2014,2,1,3.808725656
01-03-2014,2014,3,1,31.65206727
01-04-2014,2014,4,1,50.9773103
01-05-2014,2014,5,1,228.2244935
01-06-2014,2014,6,1,311.8019381
01-07-2014,2014,7,1,266.6185118
01-08-2014,2014,8,1,228.1886821
01-09-2014,2014,9,1,208.9536796
01-10-2014,2014,10,1,19.45724129
01-11-2014,2014,11,1,36.06518875
01-12-2014,2014,12,1,56.08913612
01-01-2015,2015,1,1,0.049233486
01-02-2015,2015,2,1,5.410907137
01-03-2015,2015,3,1,4.030886019
01-04-2015,2015,4,1,19.31459119
01-05-2015,2015,5,1,51.79894245
01-06-2015,2015,6,1,187.3161758
01-07-2015,2015,7,1,410.2228681
01-08-2015,2015,8,1,388.904584
01-09-2015,2015,9,1,179.7811214
01-10-2015,2015,10,1,149.5808745
01-11-2015,2015,11,1,25.27075271
01-12-2015,2015,12,1,0.452647342
01-01-2016,2016,1,1,16.65148215
01-02-2016,2016,2,1,9.524179244
01-03-2016,2016,3,1,0.001510963
01-04-2016,2016,4,1,319.6593861
01-05-2016,2016,5,1,118.9889682
01-06-2016,2016,6,1,46.65871967
01-07-2016,2016,7,1,289.3006267
01-08-2016,2016,8,1,115.987477
01-09-2016,2016,9,1,22.25789241
01-10-2016,2016,10,1,116.6671721
01-11-2016,2016,11,1,31.29924711
01-12-2016,2016,12,1,20.73950306
01-01-2017,2017,1,1,2.25931931
01-02-2017,2017,2,1,25.53907584
01-03-2017,2017,3,1,46.33407683
01-04-2017,2017,4,1,76.75511236
01-05-2017,2017,5,1,138.2378146
01-06-2017,2017,6,1,394.1615063
01-07-2017,2017,7,1,131.7592569
01-08-2017,2017,8,1,259.2224856
01-09-2017,2017,9,1,147.9179397
01-10-2017,2017,10,1,142.0858979
01-11-2017,2017,11,1,75.91677296
01-12-2017,2017,12,1,3.291891788
01-01-2018,2018,1,1,7.912295288
01-02-2018,2018,2,1,22.04433609
01-03-2018,2018,3,1,52.21974837
01-04-2018,2018,4,1,127.0157265
01-05-2018,2018,5,1,163.6290071
01-06-2018,2018,6,1,235.801855
01-07-2018,2018,7,1,142.6102463
01-08-2018,2018,8,1,109.5005134
01-09-2018,2018,9,1,322.7785392
01-10-2018,2018,10,1,138.7803417
01-11-2018,2018,11,1,76.1479116
01-12-2018,2018,12,1,14.47456208
01-01-2019,2019,1,1,28.8276969
01-02-2019,2019,2,1,4.9995403
01-03-2019,2019,3,1,1.871338057
01-04-2019,2019,4,1,10.7787406
01-05-2019,2019,5,1,252.7546135
01-06-2019,2019,6,1,229.2291609
01-07-2019,2019,7,1,107.049723
01-08-2019,2019,8,1,77.38169951
01-09-2019,2019,9,1,99.27395352
01-10-2019,2019,10,1,36.44476142
01-11-2019,2019,11,1,12.70324625
01-12-2019,2019,12,1,25.2340064
